id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3454239,BARCELONA | APT WITH 2 BALCONIES¦,299462,Stay U-Nique,Sants-Montjuïc,la Font de la Guatlla,41.37175,2.14772,Entire home/apt,181,1,12,2020-01-08,0.69,68,251
3455148,Sunny room with private bathroom and balcony.,3183711,Nora,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38701,2.1795,Private room,58,4,123,2019-11-11,1.80,1,242
3455823,Cozy Apartment Sagrada Familia,4979782,Silvina,Eixample,la Sagrada Família,41.40135,2.17605,Entire home/apt,90,3,318,2020-03-02,4.61,1,130
3457072,Double room,17421846,Barbara,Eixample,el Fort Pienc,41.39701,2.1844,Private room,36,3,60,2019-10-16,0.88,1,0
3457230,URGELL-Jto. a Pl. Francesc Maciá- Min 32 noches,2337603,Rosa,Eixample,l'Antiga Esquerra de l'Eixample,41.39082,2.14679,Entire home/apt,200,32,0,,,5,350
3473374,BRIGHT Double Room with BALCONY.   BEST LOCATION!!,17495632,Carlos,Ciutat Vella,el Raval,41.37885,2.173,Private room,35,2,93,2020-02-23,1.34,2,16
3474270,BARCELONA | 1 BEDROOM APT WITH BALCONY¦,299462,Stay U-Nique,Sants-Montjuïc,la Font de la Guatlla,41.37272,2.148,Entire home/apt,148,1,19,2020-01-27,0.84,68,256
3475121,St.Fructuos37-32,299462,Stay U-Nique,Sants-Montjuïc,la Font de la Guatlla,41.3723,2.14636,Entire home/apt,174,1,8,2019-06-01,0.36,68,270
3477316,TripApps,11357227,Puntemon,Sant Martí,la Verneda i la Pau,41.4224,2.20646,Entire home/apt,90,3,172,2020-01-02,2.51,1,299
3478247,Rustic house in barcelona,10485517,Óscar,Sants-Montjuïc,la Font de la Guatlla,41.37074,2.14493,Private room,44,3,150,2019-11-01,2.21,2,171
3480503,APARTMENT VILADOMAT LAS ARENAS,17532317,Hospitality Apartment Management Sl,Eixample,Sant Antoni,41.37898,2.15552,Entire home/apt,100,2,255,2020-03-01,3.76,7,149
3480649,APARTMENTS CITY CENTER BARCELONA,17532602,Vadim,Eixample,l'Antiga Esquerra de l'Eixample,41.38376,2.15832,Entire home/apt,150,3,150,2020-02-29,2.21,1,330
3481102,Triple or Double Bedroom,3041368,Don Moustache,Eixample,la Dreta de l'Eixample,41.39326,2.17372,Private room,69,1,2,2018-02-27,0.06,2,342
3484819,Luxury & Stylish - Paseo de Gracia,16891380,Josep,Eixample,la Dreta de l'Eixample,41.39041,2.16618,Entire home/apt,331,4,254,2020-02-24,3.67,7,277
3485918,Artist's House in Pl Universitat,762513,Marcela,Eixample,l'Antiga Esquerra de l'Eixample,41.38727,2.16053,Private room,30,31,22,2020-02-27,0.36,4,349
3486077,Sagrada Familia view in BCN center,16891380,Josep,Eixample,la Dreta de l'Eixample,41.39481,2.1736,Entire home/apt,202,4,253,2020-02-23,3.65,7,290
3487140,Great location bedroom w/ balcony & bathroom,5632902,Sarah & Daniel,Eixample,la Dreta de l'Eixample,41.3934,2.17457,Private room,65,2,79,2018-11-02,1.16,1,0
3488858,Amazing Apartment Plaza Catalunya,2237595,Mariona,Eixample,la Dreta de l'Eixample,41.38796,2.16801,Entire home/apt,120,2,181,2020-02-16,2.63,1,275
3491072,AMAZING 3 BEDRMS APARTMENT BIG TERRACE CITY CENTER,12522831,Rosa Y Nicolas,Eixample,la Nova Esquerra de l'Eixample,41.37954,2.15089,Entire home/apt,69,4,204,2020-02-16,2.97,2,263
3491453,ELEGANCE: Apartment design.,3601196,Mar,Eixample,la Sagrada Família,41.40893,2.1727,Entire home/apt,100,3,58,2020-02-02,0.86,5,206
3491839,CONFORT : Near Sagrada Familia.,3601196,Mar,Sant Martí,el Camp de l'Arpa del Clot,41.40867,2.1802,Entire home/apt,140,3,19,2020-01-01,0.29,5,295
3496538,Park Güell-Habitación  Desktop con Balcón,6611013,Maria,Gràcia,Vallcarca i els Penitents,41.41013,2.14703,Private room,13,25,42,2018-08-27,0.69,2,0
3496888,Grand Marina,9937293,Mercé,Eixample,el Fort Pienc,41.39675,2.18257,Entire home/apt,160,2,240,2020-02-23,3.57,4,114
3498518,Sagrada Familia - Castillejos 1,135703,Nick,Eixample,la Sagrada Família,41.40887,2.17503,Entire home/apt,180,2,191,2020-02-29,2.78,13,285
3498972,"Cozy room, 32m,  Arc de Triomf",17617924,Ale,Ciutat Vella,el Raval,41.37736,2.17296,Private room,35,1,2,2014-07-29,0.03,1,0
3501634,"LOVELY LOFT- ATTIC &TERRACE, GRACIA",17630005,Xavi & Luna,Gràcia,la Vila de Gràcia,41.40599,2.1605,Entire home/apt,141,3,250,2020-02-23,3.63,1,308
3502018,FREE of Virus ! Beginning of Las Ramblas :),3744544,Marta+Paul,Eixample,la Dreta de l'Eixample,41.38753,2.16993,Entire home/apt,121,3,97,2020-02-08,1.47,34,274
3503002,Luxury near Plaza Catalunya - ATU12,1275637,Jerome & Co,Eixample,l'Antiga Esquerra de l'Eixample,41.38417,2.15944,Entire home/apt,266,1,177,2020-03-10,2.61,33,261
3507362,ACÀCIES - 3,9937293,Mercé,Sant Andreu,el Congrés i els Indians,41.42495,2.17769,Entire home/apt,90,2,14,2020-01-01,0.33,4,140
3507552,near beach/barcelona center,17211749,Suelen Y Alvaro,Ciutat Vella,el Barri Gòtic,41.38122,2.17734,Private room,37,3,163,2020-02-25,2.81,5,341
3508191,ACACIES 1 ,9937293,Mercé,Sant Andreu,el Congrés i els Indians,41.42554,2.17775,Entire home/apt,80,2,13,2020-01-02,0.21,4,142
3510269,Acàcies - 2 ,9937293,Mercé,Sant Andreu,el Congrés i els Indians,41.42512,2.17866,Entire home/apt,80,2,52,2020-02-16,0.82,4,136
3512999,Centric Rambla-Port-Fira-Montjuic,17688149,Ana,Sants-Montjuïc,el Poble Sec,41.3726,2.17229,Entire home/apt,165,3,253,2020-02-09,3.68,3,316
3515542,Lovely & Quiet apartment BCN Center,17701714,Sonia,Sants-Montjuïc,el Poble Sec,41.37253,2.16286,Entire home/apt,82,2,273,2020-02-22,3.94,1,127
3518018,"",17713529,Anna,Eixample,Sant Antoni,41.38122,2.16101,Private room,60,1,0,,,1,0
3524968,"Cosy room, beach 10min walk, 20mt to metro llacuna",8521025,Giampaolo,Sant Martí,el Poblenou,41.39804,2.19706,Private room,31,1,25,2020-02-27,0.73,1,90
3525106,Romantic Apartment with Terrace (52) HUTB: 004806,17751441,Oswaldo,Eixample,Sant Antoni,41.38274,2.16216,Entire home/apt,149,4,60,2020-02-26,1.04,6,221
3525730,"1-3 pers. suite-studio, private bathroom WIFI FREE",1361670,Nina Termi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3864,2.17569,Private room,95,3,28,2020-02-24,0.55,2,82
3528944,Large Apartment in La Rambla,2108468,Pau,Ciutat Vella,el Barri Gòtic,41.37796,2.17601,Entire home/apt,400,1,17,2018-08-27,0.26,13,85
3535864,100% RECOMENDED. GOOD HOST. WALK EVERYWHERE. WIFI,8843962,Eduard,Eixample,la Dreta de l'Eixample,41.3901,2.17499,Entire home/apt,110,3,420,2020-03-07,6.23,5,363
3536281,Amazing flat BCN near stadium FC Barcelona,17625119,Paula,Sants-Montjuïc,Sants,41.37557,2.13165,Entire home/apt,93,2,146,2020-03-13,2.14,1,178
3536663,Cozy apartment near Sagrada Familia,2009899,Goldy,Sant Martí,el Camp de l'Arpa del Clot,41.41047,2.18199,Entire home/apt,104,3,125,2020-01-04,1.84,1,270
3536717,Cozy room in the middle of Eixample,14841172,Eli,Eixample,la Nova Esquerra de l'Eixample,41.38722,2.14819,Private room,20,31,36,2017-10-08,0.62,1,349
3538723,Suite El Born - Trendy Area,14494029,Maria Teresa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38481,2.18327,Private room,90,3,185,2020-02-24,2.71,2,201
3539908,Quiet and sunny apartment,17820109,Montse,Gràcia,la Vila de Gràcia,41.39967,2.16323,Entire home/apt,90,2,257,2020-02-22,3.75,1,155
3543365,Luxury twin apart. Sagrada Familia,2509252,Montaber,Eixample,la Sagrada Família,41.40448,2.1792,Entire home/apt,100,1,163,2020-02-24,2.38,23,288
3543704,Sensational design Sagrada Familia,2509252,Montaber,Eixample,la Sagrada Família,41.40449,2.17908,Entire home/apt,100,1,124,2020-03-03,1.82,23,282
3546336,Beautiful flat in Bcn city center,1703231,Andrea,Ciutat Vella,el Raval,41.38025,2.16451,Private room,190,3,9,2017-03-03,0.13,1,0
3547701,Two great rooms in the heart of Barcelona,17860218,David,Eixample,l'Antiga Esquerra de l'Eixample,41.3902,2.16011,Private room,59,3,7,2019-11-03,0.68,2,166
3548439,"FLAT W/ TERRACE, SEA VIEW+PARKING",17863445,Segolene,Horta-Guinardó,el Guinardó,41.41815,2.17188,Entire home/apt,99,2,93,2019-12-28,1.37,1,14
3549317,"big sunny room, metro station Urgell, no students!",4973632,Silvia,Eixample,la Nova Esquerra de l'Eixample,41.38326,2.15522,Private room,24,5,0,,,2,0
3556368,Nice room to rest after a big congress,17905831,Eduard,Sants-Montjuïc,Sants - Badal,41.3792,2.12914,Private room,78,1,2,2015-06-01,0.03,1,365
3556913,Urban Town Suites II,2320210,Ale & Patrick,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40525,2.14026,Entire home/apt,134,1,7,2020-02-29,0.14,50,209
3558941,комнатa в барселоне,16703701,Marina,Nou Barris,Ciutat Meridiana,41.46148,2.17926,Private room,25,4,27,2019-08-19,0.40,2,328
3559666,Porta Santa Madrona,6809870,Sara,Ciutat Vella,el Raval,41.37483,2.17504,Entire home/apt,105,3,226,2020-02-26,3.38,2,100
3561658,Family apartment in the Sagrada Familia.,11657346,Oriol,Eixample,la Sagrada Família,41.40713,2.1712,Entire home/apt,75,2,264,2020-03-11,3.84,4,247
3565678,"Spacious & chic, private terrace, Rambla Catalunya",5878688,Yaiza,Eixample,la Dreta de l'Eixample,41.39138,2.1658,Hotel room,599,2,16,2019-12-22,0.27,38,321
3567044,Barcelona Vila Olímpica Playa,15944590,Paco,Sant Martí,la Vila Olímpica del Poblenou,41.38947,2.19517,Entire home/apt,195,4,86,2020-02-25,1.28,2,338
3567801,Beautiful room with balcony,17962801,Marta,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39701,2.14929,Private room,65,1,25,2019-11-29,0.43,2,357
3567993,ROMANTIC Apartment WIFI in center,6166581,Koni,Eixample,la Dreta de l'Eixample,41.38985,2.17357,Entire home/apt,120,2,341,2020-02-23,5.13,5,301
3582193,Penthouse + Terrace in Old Town,18044256,Victor,Eixample,Sant Antoni,41.37636,2.16609,Private room,25,1,143,2020-03-01,2.11,1,59
3583512,Boat - Apartment 27 min. from Barcelona City,18051054,Antonio,Sant Martí,el Besòs i el Maresme,41.41228,2.22199,Entire home/apt,57,1,181,2019-10-08,2.63,2,170
3585078,Bonita Habitacion individual,18054165,Jaume,Eixample,la Nova Esquerra de l'Eixample,41.37952,2.14677,Private room,25,30,2,2014-09-14,0.03,2,365
3586382,OFFERS FOR MONTHS CITY CENTER MINIMUM 32 NIGTHS,368317,Nacharosa,Ciutat Vella,el Raval,41.3829,2.16671,Entire home/apt,60,32,2,2015-01-02,0.03,6,365
3586637,Nice home on a great place,6709450,Alessandro,Gràcia,la Vila de Gràcia,41.40469,2.162,Entire home/apt,147,3,242,2020-02-20,3.52,6,162
3588409,New Stylish Designer Pad,7209763,Mike,Sants-Montjuïc,el Poble Sec,41.37364,2.16579,Entire home/apt,101,4,232,2020-03-08,3.50,4,180
3589257,Light queen room. St Gervas-Gracia,5405357,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39852,2.15073,Private room,65,1,24,2020-02-01,0.37,2,357
3590912,AMIGO- JUNTO A TURO PARC- 3 habitaciones,2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39442,2.14575,Entire home/apt,200,10,9,2019-10-30,0.17,5,330
3603663,Close to Parc Güell and Metro,16031968,Aitor Y Jael,Gràcia,el Coll,41.41939,2.14806,Entire home/apt,64,1,265,2020-03-04,3.88,1,0
3604142,Tucson Suites I,2320210,Ale & Patrick,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4048,2.1706,Entire home/apt,174,1,53,2020-01-11,0.91,50,225
3613291,25m Room / Private bathroom,9364002,Jose,Sants-Montjuïc,Hostafrancs,41.37608,2.14296,Private room,60,3,62,2019-08-22,0.91,1,196
3622727,Large Barcelona Apartment,18249680,Hernán,Horta-Guinardó,el Guinardó,41.42129,2.17879,Entire home/apt,131,3,193,2020-03-01,2.84,1,323
3634081,Sunny and quiet double room+Balcon+ALSO LONG TERM,17731552,Carlos,Sant Martí,Sant Martí de Provençals,41.41282,2.19891,Private room,40,2,200,2020-03-07,2.91,2,336
3634997,Vintage - Passeig de Gracia,2439400,KeyBarcelona,Eixample,la Dreta de l'Eixample,41.38986,2.1671,Entire home/apt,132,3,77,2020-02-09,1.13,40,223
3636416,CENTRAL & BEAUTIFUL APARTMENT / BCN,18338538,Vanina,Sants-Montjuïc,el Poble Sec,41.37307,2.16826,Entire home/apt,90,2,272,2020-02-24,4.00,1,321
3641337,Double in suite room 5min beach,18380751,Fernando,Sant Martí,el Poblenou,41.39929,2.20558,Private room,40,1,253,2020-03-01,3.75,1,331
3644157,"Authentic & Artistic ""L'auberge Espagnole""",12808705,Helena,Ciutat Vella,el Raval,41.37761,2.17237,Private room,20,2,253,2020-03-02,4.28,2,78
3645268,Stylish Apartment C in city center,1228590,Antonio,Eixample,la Dreta de l'Eixample,41.39264,2.16305,Entire home/apt,280,2,225,2020-02-01,3.28,6,223
3645274,Piso calidad/precio exelente !!!!!,18412267,Mirella.,Sant Martí,el Parc i la Llacuna del Poblenou,41.39719,2.19251,Entire home/apt,80,1,344,2020-03-06,5.04,3,130
3647745,Shining room with a lovely window.,18433023,Emilio,Sants-Montjuïc,el Poble Sec,41.37073,2.16061,Private room,28,3,204,2020-03-08,2.99,1,229
3652362,Tucson Suites II,2320210,Ale & Patrick,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40446,2.17036,Entire home/apt,174,1,41,2020-02-16,0.72,50,240
3652628,Tucson Suites III,2320210,Ale & Patrick,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40556,2.1705,Entire home/apt,209,1,39,2020-02-23,0.62,50,189
3663241,Nice & Quite Center Boquería Raval,9539548,Sonia,Ciutat Vella,el Barri Gòtic,41.38545,2.17337,Private room,39,1,143,2019-10-06,2.10,2,137
3671014,Luxury apartment with wide terrace next to the Barcelona Fair,1986299,Clickandflat,Eixample,Sant Antoni,41.37658,2.15578,Entire home/apt,95,1,39,2019-12-01,0.66,20,250
3675469,Habitación Doble / Double Room,17688638,Xavi,Gràcia,la Vila de Gràcia,41.4009,2.15602,Private room,41,3,148,2019-06-28,2.18,1,0
3677434,Perfect Room for August in Gracia,18679163,Caterina,Gràcia,la Vila de Gràcia,41.40333,2.15746,Private room,38,10,0,,,1,0
3680769,Apartment close to Sagrada Familia,12998133,Laura,Eixample,el Fort Pienc,41.40228,2.18337,Entire home/apt,100,2,193,2020-02-02,3.20,3,258
3683532,Wonderfull Room in the Gotic Area,5398370,Chiara,Ciutat Vella,el Barri Gòtic,41.38077,2.1771,Private room,40,7,2,2014-09-22,0.03,1,0
3684919,Barcelona-Park Güell Apartment,15231026,Isabel,Gràcia,la Salut,41.41239,2.15591,Entire home/apt,65,3,234,2020-03-11,3.70,1,210
3685880,Habitación con cama doble soleada,7548175,Santiago,Sant Martí,el Parc i la Llacuna del Poblenou,41.39856,2.19367,Private room,35,1,27,2016-10-31,0.40,1,0
3699971,Small but cozy room,18856624,Juliana,Ciutat Vella,el Raval,41.37921,2.16449,Private room,30,1,5,2017-09-02,0.16,1,0
3702627,Charming with terrace and balcony - ATU 14,1275637,Jerome & Co,Sant Martí,el Camp de l'Arpa del Clot,41.40876,2.18577,Entire home/apt,121,1,144,2020-03-10,2.34,33,258
3705617,Double room in Barcelona centre,7714083,Diego,Ciutat Vella,el Barri Gòtic,41.38524,2.17702,Private room,42,5,9,2016-09-30,0.15,1,0
3706788,Gran Apartamento en el centro. ,18905437,Marta,Eixample,Sant Antoni,41.38023,2.15835,Entire home/apt,257,1,35,2020-01-01,0.57,7,352
3707514,Big Room & Perfect Location,6832018,Ivan,Eixample,la Dreta de l'Eixample,41.39104,2.17479,Private room,70,1,390,2020-02-27,5.77,2,305
3709784,Cozy studio . w/views next to Park Güell,18926238,María Jacinta & Alex,Horta-Guinardó,el Carmel,41.41853,2.15998,Entire home/apt,35,2,125,2020-01-31,1.84,1,357
3709816,"Nuevo apartamento junto al metro, en el Eixample",18905437,Marta,Eixample,Sant Antoni,41.38289,2.15987,Entire home/apt,224,1,19,2019-07-30,0.33,7,351
3715099,habitación doble cerca de la playa,17423197,Val,Ciutat Vella,el Barri Gòtic,41.38191,2.17923,Private room,58,1,0,,,1,365
3716592,Penthouse in the heart of BCN,10339454,Natalia,Eixample,la Dreta de l'Eixample,41.39709,2.17137,Entire home/apt,128,5,100,2020-02-22,1.47,1,329
3717309,Sunny room close to the beach,18976620,Svetlana,Sant Martí,el Besòs i el Maresme,41.41235,2.21695,Private room,30,30,9,2015-11-01,0.13,2,90
3717522,"Very central, cozy and quiet flat. WIFI.",1712045,Alberto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38896,2.17561,Private room,65,3,6,2017-07-01,0.16,1,0
3717736,Sunny room near to the beach,18976620,Svetlana,Sant Martí,el Besòs i el Maresme,41.4141,2.21439,Private room,29,30,9,2019-10-12,0.13,2,89
3727916,Nice  Park Güell House with garden  & parking,13066925,Dolors,Gràcia,Vallcarca i els Penitents,41.41401,2.14724,Entire home/apt,415,3,54,2020-03-15,0.82,2,309
3729387,Nice room in a share flat,19055260,Christa,Ciutat Vella,el Barri Gòtic,41.38144,2.17864,Private room,47,2,1,2016-07-27,0.02,2,227
3732820,Plaza Catalunya Executive up to 6,1432835,Angel,Eixample,la Dreta de l'Eixample,41.38667,2.16701,Entire home/apt,99,3,207,2020-02-26,3.43,37,242
3734039,"Charming Princesita Apartment,2 ensuite bathrooms",582060,Fernando,Eixample,la Dreta de l'Eixample,41.39838,2.17143,Entire home/apt,125,32,13,2019-08-08,0.21,18,246
3738266,ROOM with a DOBLE bed. CENTRAL flat,7315193,Victoria,Eixample,la Nova Esquerra de l'Eixample,41.38253,2.15805,Private room,51,2,182,2020-03-08,2.74,1,102
3738979,3BR/3BA with Pink Suite - All EN SUITE Bathrooms,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39805,2.17093,Entire home/apt,215,2,69,2020-02-03,1.24,18,289
3744235,Beautiful apartment in C/Sepulveda,9478280,Simona Teindl,Eixample,Sant Antoni,41.38427,2.1616,Entire home/apt,5000,3,32,2019-10-06,0.49,28,267
3750851,Suite with PRIVATE living room and sunny terrace,19191277,Grin & Christian,Eixample,la Nova Esquerra de l'Eixample,41.38199,2.14752,Private room,80,5,52,2016-09-16,0.77,1,364
3753467,NEW Sagrada Familia free Wi-Fi,19211814,Isabel Y Joana,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40407,2.16941,Entire home/apt,90,3,87,2020-02-16,1.29,1,298
3756811,Enchanted Apartment with Balcony,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39842,2.1713,Entire home/apt,100,32,26,2020-01-03,0.42,18,294
3757269,3BR/3BA Painted in White Apartment,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39837,2.17143,Entire home/apt,190,2,98,2020-02-22,1.48,18,258
3763062,Charming Modernist-style Apartment HUTB010339,2509252,Montaber,Eixample,Sant Antoni,41.37608,2.15753,Entire home/apt,105,1,170,2020-02-28,2.50,23,267
3763205,The Split Level 4bed/4bath,582060,Fernando,Eixample,la Dreta de l'Eixample,41.3981,2.17084,Entire home/apt,275,2,95,2020-02-17,1.45,18,279
3763410,PLAZA CATALUÑA/LAS RAMBLAS DESIGN AP,13772145,Magda,Eixample,la Dreta de l'Eixample,41.38616,2.16718,Entire home/apt,130,3,554,2020-03-06,8.14,1,10
3763933,Magnifico 4be-3ba Church Views,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39851,2.17139,Entire home/apt,285,2,114,2020-02-22,1.73,18,271
3764291,Petit Versailles with Balcony,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39846,2.17152,Entire home/apt,120,32,19,2020-01-03,0.31,18,312
3765986,Nice and cosy room near Camp Nou,10365032,Michel,Les Corts,la Maternitat i Sant Ramon,41.37752,2.12417,Private room,20,2,1,2016-08-11,0.02,1,0
3766422,"Private TRIPLE ROOM, excellent location!",11230337,Lili,Eixample,el Fort Pienc,41.39696,2.17998,Private room,15,1,271,2020-03-01,4.50,2,339
3766527,Habitación en Sant Antoni,19295200,Ahmel,Eixample,Sant Antoni,41.38088,2.15994,Private room,20,2,23,2016-11-07,0.34,1,0
3770072,Redesigned Apartment with Exclusive Rooftop Terrace,4064440,En Ville,Eixample,Sant Antoni,41.38031,2.1622,Entire home/apt,75,3,138,2020-02-22,2.03,11,228
3773767,Feel like home in Bcn (WIFI),1449285,Gianluca,Sants-Montjuïc,el Poble Sec,41.37487,2.1606,Entire home/apt,170,1,383,2020-02-23,5.64,1,330
3773985,Apto. para 4 con aire acondicionado,5843487,Rosario/Diana,Sarrià-Sant Gervasi,les Tres Torres,41.39401,2.13208,Entire home/apt,115,1,60,2020-01-06,0.89,12,136
3776245,LOVELY SINGLE ROOM IN THE HEART OF  POBLE SEC!!,8025091,Giorgia,Sants-Montjuïc,el Poble Sec,41.37331,2.16222,Private room,38,2,21,2019-06-23,0.59,1,40
3776686,"Beautiful, between La Pedrera & Casa Batlló*Bcn*",10547296,María & Oscar,Eixample,la Dreta de l'Eixample,41.39347,2.16188,Entire home/apt,205,2,173,2020-02-22,2.55,55,239
3778832,Beautiful apartment in cool neightb,19381366,Diego,Sants-Montjuïc,el Poble Sec,41.3722,2.16265,Entire home/apt,125,1,357,2020-03-12,5.26,1,323
3785957,"Kings Flat, Views to Sagrada Familia, 6be 4ba",582060,Fernando,Eixample,la Dreta de l'Eixample,41.3984,2.17143,Entire home/apt,355,2,126,2020-02-28,1.92,18,212
3786665,"5BE Queens' Flat, Plenty of Light",582060,Fernando,Eixample,la Dreta de l'Eixample,41.39848,2.17148,Entire home/apt,335,2,76,2020-02-28,1.12,18,265
3787050,Cozy & clean room for 1 or 2 guests,19433869,Maria,Nou Barris,Vilapicina i la Torre Llobeta,41.42923,2.16608,Private room,40,3,64,2019-10-21,1.01,3,319
3789444,Habitacion + sala con balcon,19450581,Daniela,Sants-Montjuïc,el Poble Sec,41.37387,2.16795,Private room,45,1,0,,,1,0
3790524,Habitación doble con Balcón centro,8559860,Thania,Ciutat Vella,el Raval,41.37575,2.1722,Private room,25,7,0,,,1,0
3791813,A well-lit bedroom with charm,19466459,Mariana,Sants-Montjuïc,el Poble Sec,41.37399,2.16988,Private room,30,1,390,2020-03-07,5.72,1,311
3795680,SnowWhite 6be/3ba Flat. Central ac.  Roof terrace.,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39833,2.17082,Entire home/apt,180,32,15,2019-12-26,0.22,18,241
3796102,Luxury apartment in city center 23,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39744,2.15716,Entire home/apt,124,1,55,2020-01-09,0.90,20,244
3796288,Penthouse with Private Terrace.  Central ac,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39843,2.1715,Entire home/apt,110,32,20,2020-02-21,0.32,18,302
3797102,Apartment SF D 3 bedrooms 6 pax - 300 meters from Sagrada Familia,9822728,Apartments Sagrada Familia & Gracia,Eixample,la Sagrada Família,41.40142,2.17702,Entire home/apt,131,3,151,2020-03-11,2.29,19,244
3797696,Luxury apartment in city center 21,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39744,2.15716,Entire home/apt,124,1,76,2020-01-29,1.23,20,245
3797831,Luxury apartment in city center 22,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39744,2.15716,Entire home/apt,124,1,73,2020-01-27,1.15,20,252
3797915,Attic with private terrace in the city center,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39744,2.15716,Entire home/apt,94,1,27,2020-02-18,0.49,20,249
3801715,3 bed rooms flat with a nice view,19468585,Christian,Nou Barris,el Turó de la Peira,41.43061,2.17208,Private room,58,1,0,,,1,0
3804922,Excellent! Centric beautififul apartment *Bcn*,10547296,María & Oscar,Eixample,la Dreta de l'Eixample,41.38587,2.16652,Entire home/apt,355,2,221,2020-02-23,3.39,55,229
3806194,Quiet private Room In The Very Center,14836897,Jacopo,Eixample,la Dreta de l'Eixample,41.38916,2.17441,Private room,50,3,54,2019-07-17,1.43,1,0
3806284,Patio in the heart of Barcelona*Bcn*,10547296,María & Oscar,Eixample,la Dreta de l'Eixample,41.39006,2.17308,Entire home/apt,190,2,153,2020-02-22,2.34,55,269
3813833,Espacio Familiar en Sant Gervasi - Galvany,184577,Patricia,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39559,2.13708,Entire home/apt,100,5,1,2019-07-16,0.12,2,8
3814515,Stained Glass Windows Apartment,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39861,2.17146,Entire home/apt,105,32,28,2020-02-20,0.43,18,331
3814722,Modern & Quiet TopFloor Apartment,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39833,2.17082,Entire home/apt,129,2,96,2020-02-29,1.80,18,240
3815906,Sunny Quiet Valencia D apartment,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39833,2.17082,Entire home/apt,108,3,72,2020-02-19,1.09,18,225
3817705,Special duplex in Sagrada Familia,1820272,Rosa,Eixample,la Sagrada Família,41.40128,2.17329,Entire home/apt,70,2,343,2020-03-01,5.04,5,316
3821125,quiet & cozy room in the sky of Barcelona's heart,14422421,Las,Ciutat Vella,el Barri Gòtic,41.38227,2.17698,Private room,35,30,44,2020-03-07,0.65,1,0
3822714,Bright room close to the centre BCN,19433869,Maria,Nou Barris,Vilapicina i la Torre Llobeta,41.42807,2.17061,Private room,40,3,49,2019-09-24,0.76,3,319
3825239,Best Location and apart. in Barcelona City Center,19568880,Asuncion,Eixample,l'Antiga Esquerra de l'Eixample,41.38816,2.15667,Entire home/apt,118,2,53,2020-03-01,0.78,1,88
3826881,Quiet and Light Room ,6581342,Sina,Eixample,la Dreta de l'Eixample,41.39711,2.1729,Private room,25,2,0,,,1,0
3831664,"Fantastic Born with balcony, 3,1",2262273,Rosa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3866,2.18006,Entire home/apt,95,32,6,2018-12-31,0.10,25,365
3833044,Blue House. Barcelona Beach,10911051,Pool Houses Barcelona,Sant Martí,Provençals del Poblenou,41.41336,2.20847,Entire home/apt,210,3,52,2020-02-29,0.77,7,293
3836584,Private room in cozy apartment !!!,19761318,Maximiliano,Eixample,la Sagrada Família,41.40662,2.17939,Private room,26,4,117,2020-03-08,1.84,1,309
3841327,Comfort by StaYourWay (longstay apartment),9916442,Stayourway Bcn,Eixample,la Dreta de l'Eixample,41.39583,2.16322,Entire home/apt,61,32,19,2020-01-13,0.28,8,222
3844665,Chic & Quiet flat in Barcelona,3466497,Natàlia & Demis,Sarrià-Sant Gervasi,Sarrià,41.39606,2.12057,Private room,52,32,45,2019-02-28,0.67,1,330
3845305,LOVELY ROOM IN LICEU,19821352,Guillem,Ciutat Vella,el Raval,41.37909,2.17329,Private room,65,1,0,,,1,0
3846956,Double room close to the center,19433869,Maria,Nou Barris,Vilapicina i la Torre Llobeta,41.4285,2.17102,Private room,40,3,46,2019-10-12,0.78,3,308
